entry_time,exit_time,direction,setup_type,entry_price,exit_price,pnl,exit_reason,risk_distance,planned_sl,planned_tp,R,signal_bar_time,range_high,range_low,sweep_bar_idx,compression_atr,partial_tp_hit,partial_exit_time,partial_exit_price,best_price,entry_type
2021-11-26 00:55:00+00:00,2021-11-26 08:20:00+00:00,SHORT,VCLSMB,16324.699,16153.407653199734,2.0,TP,85.64567340013309,16410.344673400134,16153.407653199734,2.0,2021-11-26 00:50:00+00:00,16407.139,16407.139,94740,10.685578000452605,False,,,16324.699,first
2021-12-01 23:25:00+00:00,2021-12-01 23:45:00+00:00,SHORT,VCLSMB,15872.537,15926.55194970844,-1.0,SL,54.01494970844033,15926.55194970844,15764.50710058312,-1.0,2021-12-01 23:20:00+00:00,15921.989,15885.719,96470,15.209832361469983,False,,,15872.537,first
2021-12-08 23:20:00+00:00,2021-12-08 23:55:00+00:00,LONG,VCLSMB,16390.589,16374.357755662022,-1.0,SL,16.23124433797784,16374.357755662022,16423.051488675956,-1.0,2021-12-08 23:15:00+00:00,16385.489,16375.679,98485,4.404147793259762,False,,,16390.589,first
2021-12-09 00:05:00+00:00,2021-12-09 00:15:00+00:00,LONG,VCLSMB,16382.709,16374.082646680805,-1.0,SL,8.626353319195914,16374.082646680805,16399.961706638394,-1.0,2021-12-09 00:00:00+00:00,16385.489,16375.679,98485,5.321177730647913,False,,,16382.709,pullback
2021-12-21 23:20:00+00:00,2021-12-22 02:50:00+00:00,SHORT,VCLSMB,15962.569,15929.355877727121,2.0,TP,16.606561136439268,15979.175561136439,15929.355877727121,2.0,2021-12-21 23:15:00+00:00,15977.209,15977.209,102228,6.555203788128572,False,,,15962.569,first
2022-01-19 23:15:00+00:00,2022-01-19 23:50:00+00:00,SHORT,VCLSMB,15047.079,15015.962155067447,2.0,TP,15.55842246627617,15062.637422466276,15015.962155067447,2.0,2022-01-19 23:10:00+00:00,15060.379,15049.129,110293,7.528074887583914,False,,,15047.079,first
2022-01-20 00:10:00+00:00,2022-01-20 00:10:00+00:00,SHORT,VCLSMB,15058.149,15064.17693323357,-1.0,SL,6.027933233570366,15064.17693323357,15046.093133532859,-1.0,2022-01-20 00:05:00+00:00,15060.379,15049.129,110293,12.659777445228745,False,,,15058.149,pullback
2022-01-23 23:20:00+00:00,2022-01-24 10:00:00+00:00,LONG,VCLSMB,14536.057,14428.97995963661,-1.0,SL,107.07704036339055,14428.97995963661,14750.211080726782,-1.0,2022-01-23 23:15:00+00:00,14432.869,14432.869,111444,12.963467877967428,False,,,14536.057,first
2022-02-07 00:10:00+00:00,2022-02-07 01:20:00+00:00,SHORT,VCLSMB,14657.167,14676.972529649309,-1.0,SL,19.805529649309392,14676.972529649309,14617.55594070138,-1.0,2022-02-07 00:05:00+00:00,14672.579,14672.579,115476,14.645098831032119,False,,,14657.167,first
2022-02-07 01:30:00+00:00,2022-02-07 01:40:00+00:00,SHORT,VCLSMB,14665.717,14678.359092328921,-1.0,SL,12.642092328920626,14678.359092328921,14640.43281534216,-1.0,2022-02-07 01:25:00+00:00,14672.579,14672.579,115476,19.2669744297381,False,,,14665.717,pullback
2022-02-10 23:15:00+00:00,2022-02-10 23:25:00+00:00,LONG,VCLSMB,14716.399,14695.68326634181,-1.0,SL,20.715733658189492,14695.68326634181,14757.830467316378,-1.0,2022-02-10 23:10:00+00:00,14698.729,14698.729,116628,10.152445527295592,False,,,14716.399,first
2022-03-29 22:10:00+00:00,2022-03-29 23:45:00+00:00,SHORT,VCLSMB,15202.209,15218.958498223905,-1.0,SL,16.749498223904084,15218.958498223905,15168.710003552193,-1.0,2022-03-29 22:05:00+00:00,15217.289,15217.289,130152,5.5649940796798685,False,,,15202.209,first
2022-03-29 23:55:00+00:00,2022-03-29 23:55:00+00:00,SHORT,VCLSMB,15216.117,15219.020218032209,-1.0,SL,2.903218032208315,15219.020218032209,15210.310563935584,-1.0,2022-03-29 23:50:00+00:00,15217.289,15217.289,130152,5.770726774025013,False,,,15216.117,pullback
2022-04-26 22:10:00+00:00,2022-04-27 06:30:00+00:00,LONG,VCLSMB,12960.129,13101.584262394586,2.0,TP,70.7276311972928,12889.401368802708,13101.584262394586,2.0,2022-04-26 22:05:00+00:00,12894.499,12894.499,138216,16.992103990970953,False,,,12960.129,first
2022-05-16 23:50:00+00:00,2022-05-17 01:35:00+00:00,LONG,VCLSMB,12266.259,12314.416580028961,2.0,TP,24.078790014480546,12242.18020998552,12314.416580028961,2.0,2022-05-16 23:45:00+00:00,12244.189,12244.189,143976,6.695966714938048,False,,,12266.259,first
2022-05-26 22:20:00+00:00,2022-05-27 00:40:00+00:00,LONG,VCLSMB,12281.997,12248.08040025469,-1.0,SL,33.91659974530921,12248.08040025469,12349.830199490618,-1.0,2022-05-26 22:15:00+00:00,12250.089,12250.089,146856,6.695332484366841,False,,,12281.997,first
2022-06-27 23:55:00+00:00,2022-06-27 23:55:00+00:00,SHORT,VCLSMB,12024.159,12033.511135304798,-1.0,SL,9.35213530479814,12033.511135304798,12005.454729390403,-1.0,2022-06-27 23:50:00+00:00,12031.889,12031.889,156072,5.4071176826638165,False,,,12024.159,first
2022-06-28 23:05:00+00:00,2022-06-28 23:20:00+00:00,SHORT,VCLSMB,11644.637,11652.26178326421,-1.0,SL,7.624783264209327,11652.26178326421,11629.387433471582,-1.0,2022-06-28 23:00:00+00:00,11650.399,11639.649,156362,6.209277547365429,False,,,11644.637,first
2022-06-30 22:10:00+00:00,2022-06-30 22:50:00+00:00,SHORT,VCLSMB,11457.267,11476.018947100081,-1.0,SL,18.751947100081452,11476.018947100081,11419.763105799837,-1.0,2022-06-30 22:05:00+00:00,11473.277,11473.277,156936,9.13982366693738,False,,,11457.267,first
2022-06-30 23:00:00+00:00,2022-06-30 23:25:00+00:00,SHORT,VCLSMB,11466.789,11476.215727890036,-1.0,SL,9.426727890035181,11476.215727890036,11447.93554421993,-1.0,2022-06-30 22:55:00+00:00,11473.277,11473.277,156936,9.795759633451729,False,,,11466.789,pullback
2022-07-03 23:35:00+00:00,2022-07-04 01:30:00+00:00,SHORT,VCLSMB,11543.207,11473.64863660858,2.0,TP,34.77918169571058,11577.986181695711,11473.64863660858,2.0,2022-07-03 23:30:00+00:00,11575.819,11575.819,157800,7.223938985703317,False,,,11543.207,first
2022-08-07 22:45:00+00:00,2022-08-08 02:15:00+00:00,SHORT,VCLSMB,13148.709,13189.594410533513,-1.0,SL,40.885410533512186,13189.594410533513,13066.938178932976,-1.0,2022-08-07 22:40:00+00:00,13187.609,13187.609,167880,6.6180351117075045,False,,,13148.709,first
2022-08-08 02:25:00+00:00,2022-08-08 02:25:00+00:00,SHORT,VCLSMB,13189.027,13189.858163512852,-1.0,SL,0.831163512852072,13189.858163512852,13187.364672974296,-1.0,2022-08-08 02:20:00+00:00,13187.609,13187.609,167880,7.497211709505009,False,,,13189.027,pullback
2022-08-19 00:15:00+00:00,2022-08-19 06:30:00+00:00,SHORT,VCLSMB,13482.667,13437.247247998965,2.0,TP,22.709876000517397,13505.376876000517,13437.247247998965,2.0,2022-08-19 00:10:00+00:00,13503.739,13503.739,171048,5.459586668391988,False,,,13482.667,first
2022-09-22 22:45:00+00:00,2022-09-22 22:55:00+00:00,SHORT,VCLSMB,11496.909,11508.751956792185,-1.0,SL,11.84295679218485,11508.751956792185,11473.22308641563,-1.0,2022-09-22 22:40:00+00:00,11506.369,11506.369,181128,7.943189307278888,False,,,11496.909,first
